,ONT.AX,TGP.AX,TOT.AX,3PL.AX,8EC.AX,A2B.AX,ABP.AX,AEG.AX,AX1.AX,ACQ.AX,ADA.AX,ABC.AX,ANO.AX,APT.AX,AGL.AX,APW.AX,AGI.AX,AIZ.AX,AQG.AX,AL8.AX,LEP.AX,AQZ.AX,ALQ.AX,ALU.AX,AWC.AX,AMA.AX,AMC.AX,AMP.AX,ANR.AX,ATM.AX,AGG.AX,ANN.AX,APL.AX,APE.AX,AHX.AX,AQR.AX,ADI.AX,ATL.AX,APX.AX,ARL.AX,ALG.AX,ARF.AX,ALI.AX,ARG.AX,ALL.AX,ARQ.AX,AHY.AX,APZ.AX,ASX.AX,ALX.AX,AUB.AX,AIA.AX,AD8.AX,AKP.AX,AU8.AX,AZJ.AX,A3D.AX,AUP.AX,AC8.AX,ASL.AX,AST.AX,ASB.AX,ANZ.AX,AAC.AX,AEF.AX,AFG.AX,AFI.AX,AGM.AX,ALF.AX,AYK.AX,AYZ.AX,AQC.AX,API.AX,AUI.AX,AOF.AX,ABA.AX,AHG.AX,ASG.AX,AVN.AX,AOG.AX,BBN.AX,BAP.AX,BST.AX,BPT.AX,BLX.AX,BGA.AX,BAL.AX,BEN.AX,BKY.AX,BYI.AX,BHP.AX,BID.AX,BRI.AX,BNL.AX,BIN.AX,BIS.AX,BKI.AX,BKL.AX,BWR.AX,BLA.AX,BAF.AX,BSL.AX,BLD.AX,BXB.AX,BVS.AX,BRG.AX,BKW.AX,BGP.AX,BWP.AX,BWX.AX,CDM.AX,CTX.AX,CAN.AX,CAG.AX,CDD.AX,CDP.AX,CIN.AX,CAR.AX,CYL.AX,CAT.AX,CBC.AX,CWP.AX,CNI.AX,CIP.AX,CMA.AX,CGF.AX,CHR.AX,CIA.AX,CCA.AX,CQE.AX,CHC.AX,CLW.AX,CQR.AX,CNU.AX,CII.AX,CIM.AX,CCX.AX,CL1.AX,CSS.AX,CLQ.AX,CWY.AX,CVW.AX,CUV.AX,CLV.AX,COB.AX,CCL.AX,COH.AX,CDA.AX,CGS.AX,COL.AX,CLH.AX,CKF.AX,CBA.AX,CPU.AX,CLF.AX,CEN.AX,CGA.AX,CVF.AX,C6C.AX,CD2.AX,CD3.AX,CRN.AX,CTD.AX,CGC.AX,CYG.AX,CRD.AX,CCP.AX,CMW.AX,CWN.AX,CSL.AX,CSR.AX,CLX.AX,CVC.AX,CYB.AX,CYC.AX,CYP.AX,DCN.AX,DTL.AX,DCG.AX,DGH.AX,DXS.AX,DGO.AX,DDR.AX,DUI.AX,DJW.AX,DHG.AX,DMP.AX,DFM.AX,DOW.AX,DLX.AX,DBF.AX,D2O.AX,DWS.AX,EAS.AX,EBO.AX,ECX.AX,EOF.AX,EDC.AX,ENN.AX,ERF.AX,ELD.AX,EOS.AX,EXL.AX,EAI.AX,EGI.AX,ELX.AX,ELO.AX,ELS.AX,EMB.AX,EHL.AX,EML.AX,EOL.AX,EGG.AX,EQT.AX,EPW.AX,EHE.AX,EMH.AX,EZL.AX,EAF.AX,EFF.AX,EGD.AX,EGF.AX,ED1.AX,EVT.AX,EVN.AX,ECL.AX,FRM.AX,FPC.AX,FPP.AX,FFI.AX,FID.AX,FCC.AX,FPH.AX,FSI.AX,FWD.AX,FBU.AX,FXL.AX,FLT.AX,FSF.AX,FOR.AX,FMG.AX,FNP.AX,FSA.AX,FGG.AX,FGX.AX,GUD.AX,GEM.AX,GXY.AX,GCM.AX,GDF.AX,GZL.AX,GBT.AX,GDI.AX,GDG.AX,GNE.AX,GSS.AX,GTK.AX,GMA.AX,GSW.AX,GC1.AX,GFL.AX,GVF.AX,GLB.AX,GMG.AX,GOW.AX,GPT.AX,GNG.AX,GNC.AX,GOZ.AX,GCI.AX,GTN.AX,GWA.AX,HSN.AX,HVN.AX,HLS.AX,HLA.AX,HSO.AX,HM1.AX,HLO.AX,HRR.AX,HFR.AX,HIT.AX,HPI.AX,HT1.AX,HUB.AX,HUO.AX,ICS.AX,IEL.AX,ILU.AX,IMD.AX,IMF.AX,IPL.AX,IGO.AX,IFM.AX,IFT.AX,ING.AX,IAG.AX,IDX.AX,IRI.AX,IAU.AX,IVC.AX,IFL.AX,IPH.AX,IRE.AX,ISU.AX,ISD.AX,IGL.AX,JHX.AX,JHG.AX,JHC.AX,JBH.AX,JLG.AX,JYC.AX,JIN.AX,KSC.AX,KPT.AX,KAR.AX,KMD.AX,KPG.AX,KDR.AX,KSL.AX,KLA.AX,KGN.AX,KOV.AX,LSF.AX,LLC.AX,LIC.AX,LNK.AX,LVH.AX,LPE.AX,LON.AX,LOV.AX,LRT.AX,LYL.AX,LYC.AX,MLD.AX,MQG.AX,MRN.AX,MAQ.AX,MFG.AX,MGG.AX,MMM.AX,MYE.AX,MFD.AX,MYX.AX,MCM.AX,MMS.AX,MXT.AX,MCP.AX,MPL.AX,MVP.AX,MP1.AX,MCY.AX,MEZ.AX,MSB.AX,MLX.AX,MTS.AX,MPP.AX,MFF.AX,MWR.AX,MHJ.AX,MWY.AX,MIL.AX,MAX.AX,MLT.AX,MIN.AX,MIR.AX,MGR.AX,MNF.AX,MOE.AX,MND.AX,MVF.AX,MNY.AX,MEC.AX,MOC.AX,MTO.AX,MGX.AX,MYR.AX,MYQ.AX,MYS.AX,NAN.AX,NCC.AX,NAC.AX,NSC.AX,NAB.AX,NSR.AX,NTD.AX,NVL.AX,NGI.AX,NVT.AX,NBI.AX,NEA.AX,NMS.AX,NTC.AX,NWL.AX,NEU.AX,NCZ.AX,NEW.AX,NHC.AX,NZK.AX,NCM.AX,NWS.AX,NXT.AX,NHF.AX,NCK.AX,NEC.AX,NBL.AX,NST.AX,NVX.AX,NOX.AX,NWH.AX,NUF.AX,OCL.AX,OGC.AX,OCP.AX,OCA.AX,OFX.AX,OSH.AX,OMH.AX,OMN.AX,ONE.AX,OML.AX,OPH.AX,ORI.AX,ORG.AX,ONX.AX,ORE.AX,ORA.AX,OTW.AX,OZL.AX,P2P.AX,PAC.AX,PSQ.AX,PGH.AX,PAR.AX,PG1.AX,PPC.AX,PDL.AX,PCG.AX,PIA.AX,PPE.AX,PIC.AX,PPT.AX,PLS.AX,PNI.AX,PNC.AX,PVS.AX,PAI.AX,PTM.AX,PMC.AX,PL8.AX,PAF.AX,PPK.AX,PPS.AX,PMV.AX,PME.AX,PBP.AX,PFP.AX,PSI.AX,PO3.AX,PUR.AX,PPH.AX,PWH.AX,PLX.AX,QAN.AX,QIP.AX,QBE.AX,QMS.AX,QRI.AX,QPR.AX,QUB.AX,QVE.AX,RHC.AX,RND.AX,RAN.AX,REA.AX,RKN.AX,RBL.AX,RDC.AX,RDH.AX,REH.AX,RCT.AX,REX.AX,REG.AX,RRL.AX,RWC.AX,RMD.AX,RSG.AX,RFG.AX,RVS.AX,RHP.AX,RIC.AX,RIO.AX,RFF.AX,RHL.AX,RYD.AX,SFR.AX,STO.AX,SAR.AX,SCG.AX,SFC.AX,SLK.AX,SEK.AX,SHV.AX,SKO.AX,SRV.AX,SSM.AX,SVW.AX,SGF.AX,SCP.AX,SHM.AX,SSL.AX,SIG.AX,SIV.AX,SGM.AX,SKT.AX,SKC.AX,SGH.AX,SIQ.AX,SIL.AX,SOM.AX,SHL.AX,S32.AX,SXL.AX,SKI.AX,SPK.AX,STW.AX,SLF.AX,SFY.AX,SDA.AX,SEC.AX,SPT.AX,SPO.AX,SRG.AX,SBM.AX,SMR.AX,SPL.AX,SDF.AX,SGP.AX,STG.AX,SMN.AX,SNZ.AX,SUN.AX,SEA.AX,SDG.AX,SUL.AX,SLC.AX,SNL.AX,SYD.AX,SL1.AX,SM1.AX,SYR.AX,TAH.AX,TWD.AX,TGR.AX,TNE.AX,TLS.AX,TPW.AX,TGG.AX,A2M.AX,CGL.AX,TRS.AX,SGR.AX,TNK.AX,TGA.AX,TIA.AX,TLT.AX,TTT.AX,TPC.AX,TPM.AX,TPE.AX,TCO.AX,TCL.AX,TWE.AX,TGF.AX,TBR.AX,TGO.AX,TRA.AX,URW.AX,URB.AX,URF.AX,VBS.AX,VG1.AX,VCX.AX,VLW.AX,VRL.AX,VRT.AX,VGL.AX,VTG.AX,VLS.AX,VEA.AX,VVR.AX,VOC.AX,VHT.AX,WGN.AX,WAA.AX,WAM.AX,WGB.AX,WLE.AX,WMI.AX,WAX.AX,SOL.AX,WAT.AX,WHA.AX,WQG.AX,WEB.AX,WBA.AX,WBT.AX,WLL.AX,WES.AX,WSA.AX,WGX.AX,WIC.AX,WBC.AX,WHF.AX,WHC.AX,WND.AX,WTC.AX,WPL.AX,WOW.AX,WOR.AX,WPP.AX,XIP.AX,XRO.AX,YAL.AX,ZEL.AX,ZIM.AX,Z1P.AX,ADH.AX,AYS.AX,ARB.AX,BOQ.AX
2019-06-09,6.415446440997373,0.9511280354639748,1.1741819816786851,1.038045394771311,0.898985422365562,1.8573344614143301,3.8656017213165237,0.9569889457381305,1.6657029417479294,1.6161130804640294,0.5905726335633575,4.1017651155380825,7.881276073466652,24.287280348683062,21.342797243515264,1.436857777035031,0.8011844471360896,2.357975597384715,4.573080575694162,0.047982358753429405,4.727725921920623,2.6015438485889875,7.202009672663751,31.523916674052604,2.44419695968505,1.2576986390445517,15.738791724584713,2.1511944534289613,0.3586479559048785,1.0050250887870789,3.3421776970743364,27.161095257989828,1.1589198346496616,9.895832408540874,0.4720491893310651,3.0747840224721514,2.822430532779359,0.5974047517295694,25.53454586715432,0.41999999503714874,1.277691558946746,2.768359755620734,2.208540984817264,7.916865420418682,32.934607019949695,1.636296832424959,0.9084396513544213,0.9733513387887694,76.60220686652748,7.279318323287284,11.802807597578946,8.10453012064336,7.358468705684369,17.974924383243177,0.15254769726141115,5.324739141634277,0.36270360785832406,3.847029963736976,0.3720718756781847,1.4813030421804014,1.790860998614694,2.942246358518285,26.772768468677928,1.1456012442739296,1.9562276792136257,1.518530750280953,6.0893095611980375,1.8693353440743672,0.0,19.86473113111625,0.0,0.5206161424462974,1.2441656012504672,9.298452876997239,2.790929431149217,4.938692931980355,2.8021485945723237,1.2743806491282572,2.2609268478417808,2.047083614137338,2.4572846887483872,5.95325622991049,1.4091191138937686,2.185916338889907,1.1975056464636726,4.764853660407157,8.89160637222896,11.089991366607215,0.33322554997105114,0.8239806877720276,38.82415303845976,0.4849956571614007,0.9627522022553336,0.006980645376322356,1.881345331203101,0.9391231253031309,1.5874179775901107,91.57245705959755,1.4063955940321922,0.18403097879169153,0.7311450609321196,10.674028477098155,5.066714184029835,12.299693909117947,6.102327333118584,17.21140577447831,17.084915223255543,3.3851747221213033,3.7378069074046576,1.5084465046523579,0.9739664750025976,26.98336237921793,2.1487364680709358,0.8979351793209114,0.9519936257834696,6.603975416357188,42.0218095026436,13.463491975518455,2.0479322417264862,1.3800725698715939,0.9043967276132148,5.889321617516464,1.5799028260930348,3.0602570481714384,2.6218963066443326,8.083859524251755,4.099999482167379,3.0594720894284797,0.059400000423192975,3.6505429766209647,10.59221417874935,4.8483168883106424,4.684755460985022,5.697017032589312,1.375232641437381,45.175549714006955,2.025999999053338,1.4560666649097773,0.9123089086212182,0.26490674635054107,2.2252289935364735,0.7385588344636413,34.526629017963764,2.2119750583642466,0.13406154514712343,9.687948432645516,197.40884168301784,3.281369118212182,0.21958442965351505,12.512064907847773,1.2497947352746455,7.867581126724606,76.48509514669064,16.406859533747557,1.4500175923887269,7.075034906689981,0.4853967199915034,1.6330011338291806,0.8186232838560765,2.141271494442726,1.5879389310418683,3.362636973095751,21.586323703620334,5.250000095367431,0.7945299006471378,1.6713428489692952,25.24984676199204,1.180437805395408,13.027829440257857,207.17294247489622,4.006704390957608,0.8352928211538074,2.684511992075329,3.46654607892037,1.407455659493192,1.245388572721285,1.6127858207633123,1.7330215150162374,0.9806275034068449,1.306504231001159,13.146353880416953,0.6968802900865724,5.1402998734805845,4.520294586242291,3.121160463309944,3.4250290840612516,39.76500201432978,0.8018639827578314,7.66597172960066,9.734662662420757,1.3791382949506248,1.4880952288407172,0.9347495837446907,0.8712551304777395,21.066002197863106,0.8253418843737442,2.1292434199912558,1.0392009503654398,1.8606180626268738,1.2321005178275317,6.071634341270075,3.39116823236363,5.260101231843075,0.9389474298119705,0.9496551606314281,0.5369806780063745,6.991461078797963,0.5243958548047383,11.178362540431694,1.9521012244189417,2.7311020620777,1.8709330865969596,1.4514372633839405,29.21422188997604,1.870624264805575,2.729380175821902,0.37229455607365536,1.1670347675020643,1.20068138341194,1.64102238533338,2.052811561895517,1.4769893860700043,1.2493118299303725,12.494615721786037,3.7145409571960766,1.2124498901917384,0.3156690454874923,0.8589136846263927,0.0,4.091187180668741,4.889780488587003,0.15884113609529557,14.627726102904369,1.7640923312607721,1.9338177024310714,5.053957728951898,1.7982717005885895,42.62351232313569,3.8809308276367918,1.182461300257784,8.619037536403187,5.672040043146598,1.0431248278028022,0.0,0.0,11.45634402266286,3.1324205496823723,1.4096323625334595,1.7112373595763994,0.0,6.170029060093697,2.6977433685653778,1.3501947734837942,0.5840266029380645,2.980269211139429,1.081590486713669,4.882876648650373,2.738404856037909,0.11514630427829228,0.8832156754939811,3.0567324299162255,1.0178247035371255,1.8459305226333123,13.739999771118164,2.469608049109002,5.996091733173772,0.6635978047361688,8.013203016579405,4.3333383131754895,2.056136505955629,1.2373636253327642,3.654173516896159,3.9034214119427206,4.14664925724124,3.161672252400554,0.8515591008696504,2.45665902212033,2.906072994092769,4.6423003801433556,0.6087345800316168,0.7167947996110431,0.9809064980233484,3.5847051172661373,1.885520119516889,13.645825842866728,4.6157659030774,0.9673944228494341,17.087643731256676,9.975878619876678,0.9904466349455658,2.8874872227273376,3.3788628053377656,4.712774490368557,1.8922968989239415,4.078882821414941,4.447993816304318,7.805968191877622,3.098216176950208,2.8929483912674074,0.3400001025600678,16.357643840792424,5.310749004442639,6.932000336805582,13.872486105066674,0.5969705681270521,0.3160163453946117,2.0341884618940953,18.105662048519136,31.466920360859223,1.3840595299852345,28.296058749905814,1.4519148867817173,1.4489406144378056,17.375,1.6735902754857148,2.163973405675239,0.8837170308973923,2.1141678835554463,0.7044894186077494,1.8895148943295257,1.3359687983261874,47.022882414295886,6.027297364058865,2.7846773897181736,1.425445570346558,13.973258244277297,5.95745584146159,7.871328532848279,0.41293503041179236,0.8076538899706163,0.20046658758968167,12.515807476598189,4.394736813464568,4.779037654853568,2.4145095090066886,1.0113039303053806,117.906889280549,1.649999976158142,20.13715016648554,43.53639861410766,1.7857357964717444,0.49084548681084134,0.9837249896563823,0.9657924061498855,0.49773585377554136,0.7139946932130845,12.975647868788725,2.019817603917963,1.2976559360769007,3.190000057219541,5.263999694548449,6.0377741369818265,3.6774219344476493,4.020326546587119,1.4417528287510744,0.24608012359238274,2.704213815715016,0.3499999940395355,3.0742442841480973,3.674859070509905,0.5650519887881272,3.5804751227053324,0.16286015772769366,6.199999809265138,0.0,15.024087105214116,2.320895593153992,3.133256864817495,3.985791362922346,4.079462373792228,19.839414055198937,1.1587644707365312,2.149992340984971,0.0,0.9381119569037545,1.5398835626252698,1.2251544928069653,0.6778641628308221,0.2763148698444651,4.282671215757136,4.332830626352393,0.9764926720673491,1.3344741283850006,0.6038982558876058,25.89059627938538,1.7395907989021064,0.4431633590001068,2.0046718503333185,4.016865790231459,5.782346882256309,2.04212988312829,3.737174942663778,0.24999161373198922,1.0848146969121777,9.656687973496116,1.2274355755113042,0.6995492848302942,1.366377387219766,2.723310756732977,2.2745251381048015,27.138623678765253,16.626698397580366,6.424681188330052,6.447868406874354,8.27927406850113,2.0382927252875223,2.720494393944981,9.454095148104127,0.5062689645825676,0.631130018243765,2.948631946064365,4.247654727173623,2.901712048307833,4.098842345928188,2.192451108089655,0.994229230470003,1.6066939627867753,7.449536908572677,0.7275969520078004,0.7843555400868025,0.2354224004611134,4.08224963006414,2.414322765364286,20.77144984473104,7.404624842615271,0.13504822391640384,3.2484430783193305,3.1025781020932413,5.176000022888184,9.291819166107976,0.17249999940395355,4.855296481630062,1.2304606511521425,2.419330054672384,1.5470294478460243,0.1550000011920929,1.1350491749597988,7.596457650386325,1.8321570930632805,1.612859692266603,2.802467095225257,0.9971441466765532,40.83946748817476,0.7189999938011169,5.375347399282463,2.6556538954627595,1.8024303025487707,1.0959725048562587,4.771493088514133,1.5336030989634313,1.0737645623683167,0.9892622323503389,2.7731466216349174,0.3981367752647557,17.540172920729482,23.89065657984488,1.508174743998615,3.122505795762379,2.6024889161174807,4.091919608212518,0.013154891431959246,3.6428738498190842,4.154060441185547,0.869094792444325,5.480160681496398,1.2148980890511352,11.504125703607992,0.7087694887373293,1.7125033643010816,0.9499999880790226,2.8507878422179247,1.2227387840547128,66.42654913365423,2.8372332490403886,0.018991048029214166,84.86378126002995,0.6588063747260007,0.9665239142862813,1.0521881485119498,2.192107233487657,10.338006443250356,2.6808346176029216,1.4185032150926233,3.089900428204245,4.629145885612826,3.9174828820540086,16.47716846689354,1.1388329052337183,0.2080683654035658,1.4407328257431296,2.3899999856948853,1.294926034343355,105.75697420923572,2.284938315978479,4.392310576225155,1.3079739721504842,6.164725026413962,6.601785376678655,3.2360165223857513,3.9115169730021004,13.610871133547983,3.6757365053607747,21.11721875546705,6.369875922819716,3.539384781296514,3.0098021042646947,2.489144547584451,19.43057326579607,3.2533151211020175,2.6505252075548094,0.6475023921346759,6.341014667475469,0.5128197106526504,0.7110476644336862,9.922729502989974,1.1519709788316794,3.6269245106098427,1.7941291292927555,9.218550029536395,0.25881481856114014,1.621091845741991,26.298764179825632,3.479456825702341,1.2478380766500485,2.337594872915561,3.615992056628648,57.40972245313481,14.471307656159063,59.59750377494371,3.3497531264754214,1.7668849362304018,0.667584737897175,1.7872223624044694,0.40598340427539414,2.7921811932785006,1.4840779139120799,1.2868064063640867,3.156000089645386,4.449941310411339,1.4107223957647945,0.7953102545098121,5.060956695883721,13.312977950504704,0.27497602575805863,1.7267585799945457,9.343009958886427,1.7067866817369663,3.6670822610000635,7.668968431569425,0.0070000002160668364,9.140233821680631,1.0667332524337587,4.590047235350911,3.500185750451095,4.8901674558394435,8.441328175047635,3.508322400992752,1.6429954209696358,1.3501018181016724,14.704343604370752,4.421043227239994,2.0208962066891685,4.456439094547642,1.7625859065499414,0.4457989146999305,0.4135235933920969,2.1885637316961297,1.8988718509279088,0.6491947642839988,6.413061998129017,1.204982742387869,1.2000000476187547,13.920565311273357,15.14096719601194,2.297999954223633,4.280397635368244,0.5277387536483501,2.0999896064390406,11.177050951441526,0.0,1.0658524166325904,0.29690558599488215,2.394655190894099,2.638768012689261,2.235780802685128,3.2677743216444,3.8616331973055984,5.651771108225921,1.6527359026145858,0.8453142378605798,2.1691559554934328,2.6200047771891164,4.763661832524861,1.8188915708343099,2.062480598178275,1.0391608834937422,1.425835552960606,2.055006459973402,1.0665829527727335,1.335113663547949,0.8728930068391758,21.920652565728968,1.6050682590122498,0.7031866918629438,0.0,15.387936553707322,1.4265518792965461,0.5328470799936025,5.549208189758492,36.66217216754124,2.2769187438056635,1.614641688198517,1.4833910186797938,27.56633582805936,5.2484879250790435,4.134213183879992,1.0161294707047703,25.04651540422371,36.45007509806302,30.963852950950557,13.613966895006316,0.5297945252822148,2.109869966886217,61.785241519712336,3.26827451098302,5.775484966196296,8.292824258631958,3.4550000429153434,2.034333551397133,0.674710889138826,18.5939053453567,9.103582315486332
