,REA.AX,CPU.AX,DWS.AX,RAP.AX,GBT.AX,ADJ.AX,ALC.AX,ICQ.AX,SEK.AX,PME.AX,DTL.AX,CNW.AX,CAR.AX,ONE.AX,NEA.AX
2019-05-01,80.86750030517578,18.30875015258789,0.9850000143051147,0.18250000476837158,2.662500023841858,0.027500000782310963,0.09249999932944775,0.23250000178813934,19.25250005722046,19.583749294281006,1.7724999785423279,0.053999999538064,13.552500247955322,0.2424999997019768,3.712499976158142
2019-06-01,82.00570514210216,18.79069915127713,0.9544126805986232,0.18565930943703743,3.092084145125528,0.03712803805466659,0.1067863821252038,0.22812878978885678,19.92299341156426,21.45540746885743,1.7847870528676617,0.05824629272450748,13.949467905911389,0.18589610556414993,4.369084272244969
2019-07-01,82.90898804399217,19.068941830660776,1.0113809322125809,0.1873177563474789,3.5857162819309742,0.04362712148295618,0.11788975194515783,0.23340909047560257,20.133962516988344,24.29159090917748,1.8051951640812285,0.06284958605458435,14.405639338288227,-0.2843212317200685,5.256705322806653
