Date,REA.AX,CPU.AX,DWS.AX,EPD.AX,RAP.AX,GLH.AX,GBT.AX,ADJ.AX,ALC.AX,ICQ.AX,SEK.AX,PME.AX,DTL.AX,CNW.AX,CAR.AX,1ST.AX,ONE.AX,JHL.AX,LAA.AX,MDR.AX,NEA.AX,RNT.AX
2018-10-21,71.33839416503906,19.332809448242188,1.1875861883163452,0.5099999904632568,0.2199999988079071,0.20000000298023224,1.7999999523162842,0.04899999871850014,0.045000001788139336,0.20499999821186066,18.60129165649414,9.797811508178713,1.541350245475769,0.017999999225139618,13.085145950317385,0.029999999329447743,1.3450000286102295,0.024000000208616257,0.18000000715255735,0.03999999910593033,1.3899999856948853,0.06499999761581421
2018-10-22,71.41786193847656,19.421764373779297,1.1875861883163452,0.5099999904632568,0.2199999988079071,0.20000000298023224,1.7599999904632568,0.04800000041723251,0.045000001788139336,0.2199999988079071,18.41379737854004,9.807788848876953,1.4777388572692869,0.017000000923871994,12.730960845947266,0.032999999821186066,1.3450000286102295,0.023000000044703484,0.17499999701976776,0.03999999910593033,1.350000023841858,0.06300000101327896
2018-10-23,70.30536651611328,19.352577209472656,1.1875861883163452,0.5099999904632568,0.2199999988079071,0.20000000298023224,1.7549999952316284,0.04699999839067458,0.0430000014603138,0.20000000298023224,18.354589462280273,9.807788848876953,1.4777388572692869,0.017000000923871994,12.632576942443848,0.032999999821186066,1.3450000286102295,0.023000000044703484,0.18000000715255735,0.039000000804662704,1.3200000524520874,0.06300000101327896
2018-10-24,69.53060150146484,19.1252498626709,1.1875861883163452,0.479999989271164,0.2199999988079071,0.1899999976158142,1.7899999618530271,0.0430000014603138,0.04399999976158142,0.18000000715255735,17.782243728637695,9.219121932983398,1.4288071393966677,0.016000000759959214,12.101300239562988,0.032999999821186066,1.2949999570846558,0.023000000044703484,0.18000000715255735,0.039000000804662704,1.2599999904632568,0.061000000685453415
2018-10-25,71.10000610351562,19.075828552246094,1.1537930965423584,0.479999989271164,0.2199999988079071,0.1899999976158142,1.7100000381469729,0.0430000014603138,0.04199999943375588,0.18000000715255735,17.811845779418945,9.43862533569336,1.438593506813049,0.017000000923871994,12.160330772399902,0.032999999821186066,1.2949999570846558,0.024000000208616257,0.17499999701976776,0.039000000804662704,1.309999942779541,0.061000000685453415
2018-10-28,71.50725555419922,19.145017623901367,1.1393102407455444,0.479999989271164,0.2199999988079071,0.1899999976158142,1.7000000476837158,0.04399999976158142,0.04199999943375588,0.17499999701976776,17.871055603027344,9.119348526000977,1.438593506813049,0.017000000923871994,12.20952320098877,0.032999999821186066,1.190000057220459,0.023000000044703484,0.17499999701976776,0.039000000804662704,1.2599999904632568,0.061000000685453415
2018-10-29,71.50725555419922,19.401996612548828,1.1103447675704956,0.479999989271164,0.10000000149011612,0.1899999976158142,1.7100000381469729,0.04399999976158142,0.0430000014603138,0.17000000178813934,17.999340057373047,9.119348526000977,1.4239139556884766,0.017000000923871994,12.219361305236815,0.029999999329447743,1.1449999809265137,0.02199999988079071,0.1720000058412552,0.039000000804662704,1.3600000143051147,0.061000000685453415
2018-10-30,71.13973999023438,19.54037094116211,1.129655122756958,0.4650000035762787,0.11500000208616255,0.1899999976158142,1.7050000429153442,0.04600000008940697,0.0430000014603138,0.17499999701976776,17.624353408813477,9.099392890930176,1.4679524898529053,0.016000000759959214,12.002915382385256,0.03099999949336052,1.1150000095367432,0.02199999988079071,0.17000000178813934,0.039000000804662704,1.3700000047683716,0.054999999701976776
2018-10-31,71.41786193847656,19.668859481811523,1.129655122756958,0.4850000143051148,0.11500000208616255,0.1899999976158142,1.774999976158142,0.045000001788139336,0.045000001788139336,0.17000000178813934,18.01907539367676,9.548376083374023,1.438593506813049,0.017000000923871994,11.904531478881836,0.032999999821186066,1.0,0.02199999988079071,0.1599999964237213,0.039000000804662704,1.4249999523162842,0.05000000074505806
2018-11-01,73.54351043701172,19.64909172058105,1.1200000047683716,0.4850000143051148,0.11500000208616255,0.1899999976158142,1.7450000047683716,0.04800000041723251,0.045000001788139336,0.16500000655651093,18.127626419067386,10.376501083374023,1.411191701889038,0.016000000759959214,11.806146621704102,0.032999999821186066,1.0349999666213991,0.02199999988079071,0.15000000596046448,0.03799999877810478,1.434999942779541,0.05299999937415123
2018-11-04,71.36819458007812,19.738046646118164,1.1200000047683716,0.5,0.10999999940395357,0.18000000715255735,1.7000000476837158,0.05000000074505806,0.045000001788139336,0.1599999964237213,17.73290252685547,10.067201614379883,1.3749821186065674,0.016000000759959214,11.491315841674805,0.03400000184774399,1.0499999523162842,0.02199999988079071,0.15000000596046448,0.03799999877810478,1.350000023841858,0.05000000074505806
2018-11-05,71.94430541992188,19.915956497192386,1.1393102407455444,0.5149999856948853,0.11500000208616255,0.1899999976158142,1.7200000286102295,0.04899999871850014,0.04399999976158142,0.1599999964237213,17.811845779418945,10.007336616516113,1.4337003231048584,0.016000000759959214,11.688084602355955,0.03400000184774399,1.0499999523162842,0.020999999716877937,0.15000000596046448,0.03799999877810478,1.3400000333786009,0.052000001072883606
