Date,PMV.AX,KMD.AX,NBL.AX,SBB.AX
2017-10-05,12.323983192443848,1.9576027393341064,2.022410154342652,0.010999999940395357
2017-10-08,12.420188903808596,1.9576027393341064,2.022410154342652,0.010999999940395357
2017-10-09,12.449049949645994,1.9849182367324831,1.9389160871505733,0.010999999940395357
2017-10-10,12.60297966003418,2.0122334957122803,1.9389160871505733,0.010999999940395357
2017-10-11,12.554877281188965,1.9667078256607056,1.9389160871505733,0.010999999940395357
2017-10-12,12.651082038879395,1.9940232038497925,1.873976469039917,0.010999999940395357
2017-10-15,12.670324325561525,1.9667078256607056,1.8507835865020752,0.010999999940395357
2017-10-16,12.641462326049805,2.0213384628295903,1.8461450338363647,0.010999999940395357
2017-10-17,12.506773948669435,2.0031285285949707,1.8090367317199707,0.010999999940395357
2017-10-18,12.612600326538086,1.9576027393341064,1.8090367317199707,0.010999999940395357
2017-10-19,12.631841659545898,1.93028724193573,1.8090367317199707,0.010999999940395357
2017-10-22,12.631841659545898,2.0031285285949707,1.776566743850708,0.010999999940395357
2017-10-23,12.756909370422365,1.975812911987305,1.7626510858535769,0.010999999940395357
2017-10-24,12.670324325561525,1.9576027393341064,1.8646992444992063,0.010999999940395357
2017-10-25,12.958941459655762,1.9667078256607056,1.8554221391677856,0.010999999940395357
2017-10-26,12.88040256500244,1.9576027393341064,1.8646992444992063,0.010999999940395357
2017-10-29,12.958941459655762,1.9484975337982176,1.8461450338363647,0.0130000002682209
2017-10-30,12.998210906982422,1.9393926858901973,1.8925306797027588,0.012000000104308128
2017-10-31,13.096385955810547,1.9667078256607056,1.8925306797027588,0.014999999664723871
2017-11-01,13.292733192443848,1.9576027393341064,1.8925306797027588,0.014999999664723871
2017-11-02,13.174924850463867,1.9484975337982176,1.8832534551620483,0.014999999664723871
2017-11-05,13.15528964996338,1.9484975337982176,1.8832534551620483,0.014999999664723871
2017-11-06,13.243645668029785,1.9576027393341064,1.8090367317199707,0.014999999664723871
2017-11-07,13.263280868530273,1.9667078256607056,1.8090367317199707,0.014999999664723871
2017-11-08,13.79341983795166,1.975812911987305,1.836867928504944,0.014999999664723871
2017-11-09,13.744332313537598,2.0347437858581543,1.8646992444992063,0.012000000104308128
2017-11-12,13.655976295471193,1.9968879222869875,1.873976469039917,0.012000000104308128
2017-11-13,13.67561149597168,2.0063519477844243,1.8507835865020752,0.012000000104308128
2017-11-14,13.449810981750488,2.0347437858581543,1.8507835865020752,0.010999999940395357
2017-11-15,13.587254524230955,2.0631356239318848,1.8507835865020752,0.010999999940395357
2017-11-16,13.508715629577635,2.110455274581909,1.9203617572784424,0.010999999940395357
2017-11-19,13.449810981750488,2.205094337463379,1.873976469039917,0.010999999940395357
2017-11-20,13.528349876403807,2.1199190616607666,1.9760247468948364,0.010999999940395357
2017-11-21,13.518532752990724,2.129383087158203,1.9760247468948364,0.010999999940395357
2017-11-22,13.489080429077148,2.1009912490844727,1.8554221391677856,0.010999999940395357
2017-11-23,13.498897552490234,2.129383087158203,1.8554221391677856,0.010999999940395357
2017-11-26,13.469446182250975,2.0915272235870357,1.8832534551620483,0.012000000104308128
2017-11-27,13.754150390625,2.110455274581909,1.8832534551620483,0.014000000432133676
2017-11-28,13.989767074584961,2.0820634365081787,1.9945789575576784,0.014000000432133676
2017-11-29,14.146844863891602,2.0725996494293213,1.9945789575576784,0.014000000432133676
2017-11-30,14.038853645324707,2.129383087158203,1.9389160871505733,0.014000000432133676
2017-12-03,14.176297187805176,2.044207811355591,1.873976469039917,0.014000000432133676
2017-12-04,14.235201835632324,2.044207811355591,1.873976469039917,0.014000000432133676
2017-12-05,14.10757541656494,2.0347437858581543,1.873976469039917,0.014000000432133676
2017-12-06,14.176297187805176,1.9874241352081297,1.873976469039917,0.012000000104308128
2017-12-07,14.24501895904541,1.9874241352081297,1.957470178604126,0.012000000104308128
2017-12-10,14.117392539978027,2.0347437858581543,1.957470178604126,0.012000000104308128
2017-12-11,14.10757541656494,2.053671836853028,1.957470178604126,0.012000000104308128
2017-12-12,14.16648006439209,2.044207811355591,1.957470178604126,0.012000000104308128
2017-12-13,14.176297187805176,2.0158162117004395,1.957470178604126,0.012000000104308128
2017-12-14,14.264653205871582,2.053671836853028,1.8554221391677856,0.012000000104308128
2017-12-17,14.146844863891602,2.053671836853028,1.8554221391677856,0.012000000104308128
2017-12-18,14.254837036132812,2.1199190616607666,1.8554221391677856,0.012000000104308128
2017-12-19,14.392279624938965,2.1199190616607666,1.8554221391677856,0.012000000104308128
2017-12-20,14.353010177612305,2.044207811355591,1.8554221391677856,0.012000000104308128
2017-12-21,14.441366195678713,2.0915272235870357,1.8554221391677856,0.012000000104308128
2017-12-26,14.519905090332033,2.0631356239318848,1.8554221391677856,0.010999999940395357
2017-12-27,14.745705604553224,2.0820634365081787,1.8554221391677856,0.012000000104308128
2017-12-28,14.57880973815918,2.0915272235870357,1.7626510858535769,0.012000000104308128
2018-01-01,14.470818519592285,2.0063519477844243,1.7626510858535769,0.012000000104308128
2018-01-02,14.461000442504885,2.0347437858581543,1.7626510858535769,0.012000000104308128
2018-01-03,14.755522727966307,2.0725996494293213,1.6234943866729736,0.009999999776482582
2018-01-04,14.735888481140135,2.110455274581909,1.669879913330078,0.009999999776482582
2018-01-07,14.853696823120115,2.044207811355591,1.7626510858535769,0.009999999776482582
2018-01-08,14.804609298706055,2.0915272235870357,1.8415064811706543,0.010999999940395357
2018-01-09,14.91260051727295,2.0631356239318848,1.8554221391677856,0.010999999940395357
2018-01-10,14.91260051727295,2.1009912490844727,1.8554221391677856,0.010999999940395357
2018-01-11,14.843878746032715,2.0347437858581543,1.9203617572784424,0.010999999940395357
2018-01-14,14.902783393859865,2.0915272235870357,1.9389160871505733,0.010999999940395357
2018-01-15,14.892966270446776,2.0631356239318848,1.9389160871505733,0.012000000104308128
2018-01-16,14.765339851379395,2.044207811355591,1.957470178604126,0.012000000104308128
2018-01-17,14.735888481140135,2.053671836853028,1.9760247468948364,0.010999999940395357
2018-01-18,14.843878746032715,2.0820634365081787,1.9760247468948364,0.010999999940395357
2018-01-21,14.824244499206545,2.044207811355591,1.9853018522262569,0.010999999940395357
2018-01-22,14.716253280639648,2.0915272235870357,2.0316872596740723,0.010999999940395357
2018-01-23,14.529723167419435,2.1009912490844727,2.022410154342652,0.010999999940395357
2018-01-24,14.647531509399414,2.0158162117004395,2.0316872596740723,0.012000000104308128
2018-01-28,14.588626861572266,2.1483108997344966,2.059518814086914,0.012000000104308128
2018-01-29,14.451184272766113,2.110455274581909,2.059518814086914,0.012000000104308128
2018-01-30,14.451184272766113,2.0915272235870357,2.022410154342652,0.012000000104308128
2018-01-31,14.637713432312012,2.0631356239318848,2.022410154342652,0.012000000104308128
2018-02-01,14.696619033813475,2.129383087158203,2.0873498916625977,0.012000000104308128
2018-02-04,14.20574951171875,2.053671836853028,2.059518814086914,0.012000000104308128
2018-02-05,13.79341983795166,1.9968879222869875,2.022410154342652,0.012000000104308128
2018-02-06,13.744332313537598,2.044207811355591,1.9945789575576784,0.010999999940395357
2018-02-07,13.744332313537598,1.9874241352081297,1.9853018522262569,0.010999999940395357
2018-02-08,13.449810981750488,2.0063519477844243,2.022410154342652,0.010999999940395357
2018-02-11,13.351637840270994,1.9968879222869875,2.022410154342652,0.010999999940395357
2018-02-12,13.646158218383787,2.0631356239318848,2.022410154342652,0.010999999940395357
2018-02-13,13.518532752990724,2.053671836853028,2.022410154342652,0.010999999940395357
2018-02-14,13.665793418884276,2.0347437858581543,2.022410154342652,0.010999999940395357
2018-02-15,13.813054084777832,2.0631356239318848,1.9945789575576784,0.010999999940395357
2018-02-18,13.803236961364744,2.044207811355591,1.9853018522262569,0.010999999940395357
2018-02-19,13.754150390625,2.0158162117004395,1.9853018522262569,0.010999999940395357
2018-02-20,13.744332313537598,2.053671836853028,1.9945789575576784,0.009999999776482582
2018-02-21,13.773784637451172,1.9779602289199831,1.9945789575576784,0.009999999776482582
2018-02-22,13.695245742797852,1.949568510055542,2.022410154342652,0.009999999776482582
2018-02-25,13.479262351989744,1.9306405782699585,1.9853018522262569,0.009999999776482582
2018-02-26,13.783601760864258,2.0158162117004395,1.9853018522262569,0.009999999776482582
2018-02-27,13.400723457336426,2.0158162117004395,2.0966272354125977,0.009999999776482582
2018-02-28,13.420358657836914,1.8360013961791992,2.1059041023254395,0.010999999940395357
2018-03-01,13.096385955810547,1.9306405782699585,2.1059041023254395,0.010999999940395357
2018-03-04,13.15528964996338,1.9401044845581048,2.0966272354125977,0.012000000104308128
2018-03-05,13.312368392944336,1.9779602289199831,2.059518814086914,0.012000000104308128
2018-03-06,13.273098945617676,1.9968879222869875,2.1059041023254395,0.012000000104308128
2018-03-07,13.567619323730467,2.0347437858581543,2.282169342041016,0.012000000104308128
2018-03-08,13.508715629577635,2.0158162117004395,2.319277763366699,0.012000000104308128
2018-03-11,13.597071647644045,2.0347437858581543,2.449157476425171,0.012000000104308128
2018-03-12,13.744332313537598,2.0631356239318848,2.412048578262329,0.012000000104308128
2018-03-13,13.842506408691404,2.0158162117004395,2.3749403953552246,0.012000000104308128
2018-03-14,14.12721061706543,2.0252797603607178,2.413400888442993,0.012000000104308128
2018-03-15,14.991140365600586,2.0820634365081787,2.413400888442993,0.012000000104308128
2018-03-18,15.167852401733398,2.1767027378082275,2.413400888442993,0.012000000104308128
2018-03-19,15.33474826812744,2.1767027378082275,2.413400888442993,0.012000000104308128
2018-03-20,15.62926959991455,2.1767027378082275,2.3845555782318115,0.012000000104308128
2018-03-21,15.609634399414062,2.1956303119659424,2.3845555782318115,0.012000000104308128
2018-03-22,15.23657512664795,2.3565170764923096,2.355710029602051,0.010999999940395357
2018-03-25,15.266026496887207,2.1483108997344966,2.4037859439849854,0.010999999940395357
2018-03-26,15.580182075500488,2.1483108997344966,2.413400888442993,0.010999999940395357
2018-03-27,15.570364952087402,2.1577746868133545,2.413400888442993,0.010999999940395357
2018-03-28,15.501643180847168,2.129383087158203,2.3749403953552246,0.010999999940395357
2018-04-03,15.51146125793457,2.167238712310791,2.336479902267456,0.010999999940395357
2018-04-04,15.639086723327635,2.167238712310791,2.442246437072754,0.010999999940395357
2018-04-05,15.80598258972168,2.2145583629608154,2.528782606124878,0.010999999940395357
2018-04-06,15.707808494567873,2.3091976642608643,2.4518613815307617,0.010999999940395357
2018-04-09,15.707808494567873,2.3091976642608643,2.442246437072754,0.010999999940395357
2018-04-10,15.737261772155762,2.3091976642608643,2.442246437072754,0.009999999776482582
2018-04-11,15.560547828674315,2.3375895023345947,2.39417052268982,0.009999999776482582
2018-04-12,15.47219181060791,2.3091976642608643,2.39417052268982,0.009999999776482582
2018-04-13,15.462373733520508,2.3186614513397217,2.4037859439849854,0.009999999776482582
2018-04-16,15.462373733520508,2.3091976642608643,2.4614765644073486,0.009999999776482582
2018-04-17,15.688173294067385,2.1483108997344966,2.3749403953552246,0.009999999776482582
2018-04-18,15.648903846740724,2.242949962615967,2.432631015777588,0.009999999776482582
2018-04-19,15.648903846740724,2.2145583629608154,2.4037859439849854,0.009999999776482582
2018-04-20,15.560547828674315,2.2808058261871342,2.4518613815307617,0.009999999776482582
2018-04-23,15.452556610107422,2.2334861755371094,2.4807069301605225,0.009999999776482582
2018-04-24,15.531095504760742,2.242949962615967,2.4518613815307617,0.009999999776482582
2018-04-26,15.648903846740724,2.242949962615967,2.4903218746185303,0.009999999776482582
2018-04-27,15.59000015258789,2.2713420391082764,2.442246437072754,0.009999999776482582
2018-04-30,15.75,2.3186614513397217,2.4999370574951167,0.012000000104308128
2018-05-01,15.720000267028807,2.299733638763428,2.4903218746185303,0.012000000104308128
2018-05-02,15.56999969482422,2.3186614513397217,2.4807069301605225,0.012000000104308128
2018-05-03,15.720000267028807,2.328125476837158,2.4807069301605225,0.012000000104308128
2018-05-04,15.600000381469727,2.3470532894134517,2.4903218746185303,0.012000000104308128
2018-05-07,15.729999542236328,2.3754451274871826,2.4999370574951167,0.010999999940395357
2018-05-08,15.800000190734865,2.3375895023345947,2.4807069301605225,0.012000000104308128
2018-05-09,15.979999542236328,2.3186614513397217,2.336479902267456,0.012000000104308128
2018-05-10,15.920000076293945,2.2902698516845703,2.355710029602051,0.012000000104308128
2018-05-11,15.81999969482422,2.299733638763428,2.2595584392547607,0.012000000104308128
2018-05-14,15.90999984741211,2.26187801361084,2.2595584392547607,0.012000000104308128
2018-05-15,15.8100004196167,2.3186614513397217,2.2595584392547607,0.012000000104308128
2018-05-16,15.960000038146973,2.2808058261871342,2.615319013595581,0.012000000104308128
2018-05-17,16.010000228881836,2.3091976642608643,2.7403159141540527,0.012000000104308128
2018-05-18,15.800000190734865,2.2808058261871342,2.7595460414886475,0.012000000104308128
2018-05-21,15.890000343322756,2.1956303119659424,2.711470365524292,0.012000000104308128
2018-05-22,15.93000030517578,2.1956303119659424,2.634549140930176,0.012000000104308128
2018-05-23,15.899999618530273,2.1388468742370605,2.6730098724365234,0.012000000104308128
2018-05-24,15.760000228881836,2.1956303119659424,2.624934196472168,0.012000000104308128
2018-05-25,15.899999618530273,2.129383087158203,2.634549140930176,0.012000000104308128
2018-05-28,15.6899995803833,2.1009912490844727,2.644164562225342,0.012000000104308128
2018-05-29,15.850000381469727,2.1199190616607666,2.644164562225342,0.012000000104308128
2018-05-30,15.470000267028807,2.1199190616607666,2.634549140930176,0.012000000104308128
2018-05-31,15.890000343322756,2.129383087158203,2.6537795066833496,0.012000000104308128
2018-06-01,15.800000190734865,2.1199190616607666,2.634549140930176,0.012000000104308128
2018-06-04,15.880000114440918,2.129383087158203,2.644164562225342,0.012000000104308128
2018-06-05,16.290000915527347,2.0631356239318848,2.692239999771118,0.012000000104308128
2018-06-06,16.510000228881836,2.0252797603607178,2.923003435134888,0.012000000104308128
2018-06-07,16.639999389648438,2.0746006965637207,2.9518489837646484,0.012000000104308128
2018-06-08,16.799999237060547,2.1706469058990483,2.98069429397583,0.012000000104308128
2018-06-12,16.959999084472653,2.2090654373168945,2.903773069381714,0.012000000104308128
2018-06-13,16.639999389648438,2.1610422134399414,2.836467266082764,0.012000000104308128
2018-06-14,16.700000762939453,2.1898560523986816,2.8845429420471187,0.012000000104308128
2018-06-15,16.700000762939453,2.218669891357422,2.855697631835937,0.012000000104308128
2018-06-18,16.75,2.2090654373168945,2.855697631835937,0.012000000104308128
2018-06-19,16.639999389648438,2.199460744857788,2.817237138748169,0.010999999940395357
2018-06-20,16.680000305175778,2.2090654373168945,2.8460824489593506,0.010999999940395357
2018-06-21,17.09000015258789,2.2090654373168945,2.855697631835937,0.010999999940395357
2018-06-22,17.059999465942386,2.2282745838165283,2.8268520832061768,0.010999999940395357
2018-06-25,17.030000686645508,2.545227527618408,2.8460824489593506,0.010999999940395357
2018-06-26,16.819999694824222,2.506808996200561,2.903773069381714,0.010999999940395357
2018-06-27,17.020000457763672,2.602855443954468,2.836467266082764,0.009999999776482582
2018-06-28,16.889999389648438,2.631669282913208,2.8268520832061768,0.009999999776482582
2018-06-29,16.879999160766598,2.5740416049957275,2.8268520832061768,0.010999999940395357
2018-07-02,16.610000610351562,2.6220645904541016,2.894158124923706,0.010999999940395357
2018-07-03,16.709999084472653,2.602855443954468,2.9518489837646484,0.010999999940395357
2018-07-04,16.459999084472653,2.5740416049957275,2.903773069381714,0.010999999940395357
2018-07-05,16.5,2.5740416049957275,2.91338849067688,0.010999999940395357
2018-07-06,16.639999389648438,2.602855443954468,2.9326186180114746,0.010999999940395357
2018-07-09,16.879999160766598,2.554832220077514,2.961463928222656,0.009999999776482582
2018-07-10,17.209999084472653,2.583646059036255,2.91338849067688,0.009999999776482582
2018-07-11,17.149999618530273,2.5740416049957275,2.923003435134888,0.009999999776482582
2018-07-12,17.139999389648438,2.6700878143310547,2.98069429397583,0.009999999776482582
2018-07-13,17.129999160766598,2.6892969608306885,3.0480005741119385,0.009999999776482582
2018-07-16,17.0,2.804552793502808,3.07684588432312,0.009999999776482582
2018-07-17,16.920000076293945,2.7085063457489014,3.1922273635864262,0.009999999776482582
2018-07-18,17.049999237060547,2.727715492248535,3.153766870498657,0.009999999776482582
2018-07-19,17.139999389648438,2.7853434085845947,3.153766870498657,0.009999999776482582
2018-07-20,17.280000686645508,2.8333666324615483,3.230688095092773,0.009999999776482582
2018-07-23,16.899999618530273,2.9005990028381348,3.2595336437225337,0.009999999776482582
2018-07-24,17.170000076293945,2.910203456878662,3.37491512298584,0.009999999776482582
2018-07-25,17.049999237060547,2.881389617919922,3.4133758544921875,0.009999999776482582
2018-07-26,17.049999237060547,2.862180471420288,3.4133758544921875,0.009999999776482582
2018-07-27,17.350000381469727,2.8237619400024414,3.3364546298980717,0.009999999776482582
2018-07-30,17.440000534057614,2.804552793502808,3.182612419128418,0.009999999776482582
2018-07-31,17.370000839233402,2.727715492248535,3.3460700511932373,0.009999999776482582
2018-08-01,17.399999618530273,2.727715492248535,3.3268396854400635,0.009999999776482582
2018-08-02,17.5,2.7373201847076416,3.3268396854400635,0.009999999776482582
2018-08-03,17.899999618530273,2.746924638748169,3.2979941368103027,0.009999999776482582
2018-08-06,18.0,2.746924638748169,3.07684588432312,0.009999999776482582
2018-08-07,18.170000076293945,2.746924638748169,3.269148826599121,0.009999999776482582
2018-08-08,18.059999465942386,2.766134262084961,3.230688095092773,0.009999999776482582
2018-08-09,18.15999984741211,2.679692268371582,3.2595336437225337,0.009999999776482582
2018-08-10,18.40999984741211,2.6892969608306885,3.2979941368103027,0.009999999776482582
2018-08-13,18.18000030517578,2.7181107997894287,3.2595336437225337,0.009999999776482582
2018-08-14,18.5,2.679692268371582,3.2595336437225337,0.009999999776482582
2018-08-15,18.770000457763672,2.7085063457489014,3.240303039550781,0.009999999776482582
2018-08-16,18.799999237060547,2.7085063457489014,3.240303039550781,0.009999999776482582
2018-08-17,19.09000015258789,2.7181107997894287,3.230688095092773,0.009999999776482582
2018-08-20,19.200000762939453,2.746924638748169,3.2210729122161865,0.009999999776482582
2018-08-21,19.38999938964844,2.7373201847076416,3.240303039550781,0.009999999776482582
2018-08-22,19.229999542236328,2.7373201847076416,3.240303039550781,0.009999999776482582
2018-08-23,19.40999984741211,2.7853434085845947,3.2018425464630127,0.009999999776482582
2018-08-24,19.38999938964844,2.804552793502808,3.2499186992645264,0.009999999776482582
2018-08-27,19.3799991607666,2.862180471420288,3.288379192352295,0.008999999612569809
2018-08-28,19.5,2.881389617919922,3.230688095092773,0.008999999612569809
2018-08-29,19.5,2.881389617919922,2.990309476852417,0.008999999612569809
2018-08-30,19.5,2.881389617919922,3.3364546298980717,0.008000000379979609
2018-08-31,19.649999618530273,2.8909943103790283,3.355684995651245,0.008000000379979609
2018-09-03,19.5,2.881389617919922,3.37491512298584,0.010999999940395357
2018-09-04,19.6299991607666,2.794948101043701,3.365300178527832,0.010999999940395357
2018-09-05,19.540000915527344,2.7373201847076416,3.3460700511932373,0.012000000104308128
2018-09-06,19.38999938964844,2.727715492248535,3.3364546298980717,0.012000000104308128
2018-09-07,19.5,2.746924638748169,3.355684995651245,0.012000000104308128
2018-09-10,19.56999969482422,2.698901653289795,3.3268396854400635,0.012000000104308128
2018-09-11,19.440000534057614,2.7181107997894287,3.37491512298584,0.012000000104308128
2018-09-12,19.71999931335449,2.6892969608306885,3.3268396854400635,0.010999999940395357
2018-09-13,19.450000762939453,2.7853434085845947,3.3364546298980717,0.012000000104308128
2018-09-14,19.520000457763672,2.7565293312072754,3.3656365871429443,0.012000000104308128
2018-09-17,19.59000015258789,2.746924638748169,3.46290922164917,0.012000000104308128
2018-09-18,19.209999084472656,2.766134262084961,3.404545545578003,0.012000000104308128
2018-09-19,19.450000762939453,2.7757387161254883,3.404545545578003,0.012000000104308128
2018-09-20,19.0,2.842971086502075,3.433727264404297,0.012000000104308128
2018-09-21,18.200000762939453,2.842971086502075,3.424000024795532,0.012000000104308128
2018-09-24,18.11000061035156,2.8525757789611816,3.4823637008666988,0.012000000104308128
2018-09-25,18.010000228881836,2.8525757789611816,3.4531819820404053,0.012000000104308128
2018-09-26,18.100000381469727,2.862180471420288,3.424000024795532,0.012000000104308128
2018-09-27,18.59000015258789,2.881389617919922,3.375363826751709,0.012000000104308128
2018-09-28,18.5,2.881389617919922,3.3948183059692383,0.012000000104308128
2018-10-01,18.68000030517578,2.910203456878662,3.3656365871429443,0.012000000104308128
2018-10-02,18.600000381469727,2.8909943103790283,3.414272785186768,0.012000000104308128
2018-10-03,18.71999931335449,2.9005990028381348,3.4531819820404053,0.012000000104308128
2018-10-04,18.65999984741211,2.881389617919922,3.647727489471436,0.012000000104308128
2018-10-05,18.40999984741211,2.881389617919922,3.599091053009033,0.0130000002682209
2018-10-07,18.56999969482422,2.7853434085845947,3.540727376937866,0.0130000002682209
2018-10-08,18.11000061035156,2.7853434085845947,3.5018181800842285,0.0130000002682209
2018-10-09,18.290000915527344,2.727715492248535,3.46290922164917,0.012000000104308128
2018-10-10,17.709999084472656,2.554832220077514,3.258636474609375,0.012000000104308128
2018-10-11,17.75,2.545227527618408,3.2975456714630127,0.0130000002682209
2018-10-14,17.670000076293945,2.583646059036255,3.46290922164917,0.0130000002682209
2018-10-15,17.989999771118164,2.554832220077514,3.404545545578003,0.0130000002682209
2018-10-16,17.850000381469727,2.583646059036255,3.3850910663604736,0.0130000002682209
2018-10-17,17.770000457763672,2.516413450241089,3.112727403640747,0.012000000104308128
2018-10-18,17.559999465942386,2.4875996112823486,3.1710910797119136,0.014000000432133676
2018-10-21,17.399999618530273,2.4779951572418213,3.0932729244232178,0.014000000432133676
2018-10-22,17.319999694824222,2.305111885070801,3.0738184452056885,0.014000000432133676
2018-10-23,17.15999984741211,2.333925724029541,3.0738184452056885,0.014000000432133676
2018-10-24,16.84000015258789,2.333925724029541,2.791727304458618,0.014000000432133676
2018-10-25,16.299999237060547,2.314716339111328,2.8403637409210205,0.014000000432133676
2018-10-28,16.299999237060547,2.305111885070801,2.85981822013855,0.014000000432133676
2018-10-29,16.329999923706055,2.305111885070801,2.8987274169921875,0.014000000432133676
2018-10-30,16.420000076293945,2.4587857723236084,3.0154545307159424,0.014000000432133676
2018-10-31,16.059999465942386,2.516413450241089,2.8403637409210205,0.014000000432133676
2018-11-01,16.530000686645508,2.497204303741455,2.85981822013855,0.014000000432133676
2018-11-04,16.59000015258789,2.497204303741455,2.8111820220947266,0.0130000002682209
